date,load,solar,wind
2017/7/3 8:58,8475,34,384
2017/7/3 9:58,8275,4,298
2017/7/3 10:58,8219,0,183
2017/7/3 11:58,8089,0,96
2017/7/3 12:58,8029,0,88
2017/7/3 13:58,7902,0,67
2017/7/3 14:58,7845,0,84
2017/7/3 15:58,7678,0,111
2017/7/3 16:58,7331,0,180
2017/7/3 17:58,7080,5,234
2017/7/3 18:58,6898,46,202
2017/7/3 19:58,6694,145,165
2017/7/3 20:58,6204,275,153
2017/7/3 21:58,5924,408,224
2017/7/3 22:58,5594,515,343
2017/7/3 23:58,5490,593,482
2017/7/4 0:58,5324,636,670
2017/7/4 1:58,5436,633,626
2017/7/4 2:58,5917,605,642
2017/7/4 3:58,6765,543,688
2017/7/4 4:58,7673,453,570
2017/7/4 5:58,8029,340,472
2017/7/4 6:58,8145,227,308
2017/7/4 7:58,8264,114,219
2017/7/4 8:58,8415,35,164
2017/7/4 9:58,8231,4,108
2017/7/4 10:58,8192,0,68
2017/7/4 11:58,8089,0,33
2017/7/4 12:58,8091,0,15
2017/7/4 13:58,7997,0,10
2017/7/4 14:58,7907,0,9
2017/7/4 15:58,7788,0,5
2017/7/4 16:58,7479,0,4
2017/7/4 17:58,7218,5,6
2017/7/4 18:58,7033,51,5
2017/7/4 19:58,6865,160,4
2017/7/4 20:58,6293,292,4
2017/7/4 21:58,5933,428,46
2017/7/4 22:58,5596,538,92
2017/7/4 23:58,5442,619,97
2017/7/5 0:58,5302,657,66
2017/7/5 1:58,5371,663,65
2017/7/5 2:58,5857,624,80
2017/7/5 3:58,6833,548,97
2017/7/5 4:58,7661,448,100
2017/7/5 5:58,8066,338,130
2017/7/5 6:58,8192,231,500
2017/7/5 7:58,8344,115,606
2017/7/5 8:58,8443,32,758
2017/7/5 9:58,8261,2,395
2017/7/5 10:58,8268,0,316
2017/7/5 11:58,8208,0,276
2017/7/5 12:58,8223,0,198
2017/7/5 13:58,8071,0,336
2017/7/5 14:58,8017,0,571
2017/7/5 15:58,7930,0,589
2017/7/5 16:58,7665,0,374
2017/7/5 17:58,7321,4,361
2017/7/5 18:58,7141,48,346
2017/7/5 19:58,6893,158,174
2017/7/5 20:58,6360,292,104
2017/7/5 21:58,6064,429,114
2017/7/5 22:58,5715,540,114
2017/7/5 23:58,5578,614,115
2017/7/6 0:58,5397,652,121
2017/7/6 1:58,5476,649,106
2017/7/6 2:58,5880,613,94
2017/7/6 3:58,6899,556,87
2017/7/6 4:58,7751,462,46
2017/7/6 5:58,8144,341,38
2017/7/6 6:58,8239,227,40
2017/7/6 7:58,8308,108,80
2017/7/6 8:58,8414,28,144
2017/7/6 9:58,8223,2,314
2017/7/6 10:58,8162,0,552
2017/7/6 11:58,8101,0,567
2017/7/6 12:58,8084,0,547
2017/7/6 13:58,8024,0,449
2017/7/6 14:58,7951,0,410
2017/7/6 15:58,7881,0,455
2017/7/6 16:58,7577,0,562
2017/7/6 17:58,7257,3,773
2017/7/6 18:58,7086,44,694
2017/7/6 19:58,6916,142,455
2017/7/6 20:58,6391,264,297
2017/7/6 21:58,6015,381,142
2017/7/6 22:58,5664,480,130
2017/7/6 23:58,5514,551,190
2017/7/7 0:58,5355,586,121
2017/7/7 1:58,5425,592,145
2017/7/7 2:58,5915,549,192
2017/7/7 3:58,6920,479,244
2017/7/7 4:58,7829,401,289
2017/7/7 5:58,8183,308,401
2017/7/7 6:58,8324,205,626
2017/7/7 7:58,8519,101,670
2017/7/7 8:58,8526,28,734
2017/7/7 9:58,8325,2,878
2017/7/7 10:58,8232,0,567
2017/7/7 11:58,8065,0,308
2017/7/7 12:58,7906,0,419
2017/7/7 13:58,7782,0,466
2017/7/7 14:58,7784,0,160
2017/7/7 15:58,7667,0,329
2017/7/7 16:58,7286,0,786
2017/7/7 17:58,6984,3,1001
2017/7/7 18:58,6806,43,742
2017/7/7 19:58,6657,132,595
2017/7/7 20:58,6179,250,617
2017/7/7 21:58,5867,374,598
2017/7/7 22:58,5470,468,493
2017/7/7 23:58,5331,518,594
2017/7/8 0:58,5118,532,795
2017/7/8 1:58,5067,526,1023
2017/7/8 2:58,5212,512,1370
2017/7/8 3:58,5618,472,1143
2017/7/8 4:58,6260,411,564
2017/7/8 5:58,6626,328,747
2017/7/8 6:58,6873,219,874
2017/7/8 7:58,7039,105,531
2017/7/8 8:58,7147,29,399
2017/7/8 9:58,6995,2,317
2017/7/8 10:58,6809,0,205
2017/7/8 11:58,6705,0,187
2017/7/8 12:58,6624,0,156
2017/7/8 13:58,6580,0,76
2017/7/8 14:58,6646,0,40
2017/7/8 15:58,6574,0,31
2017/7/8 16:58,6296,0,29
2017/7/8 17:58,6059,3,17
2017/7/8 18:58,5948,35,15
2017/7/8 19:58,5893,125,16
2017/7/8 20:58,5486,237,10
2017/7/8 21:58,5233,344,6
2017/7/8 22:58,4902,420,19
2017/7/8 23:58,4776,469,24
2017/7/9 0:58,4600,508,44
2017/7/9 1:58,4554,515,49
2017/7/9 2:58,4572,485,133
2017/7/9 3:58,4777,423,770
2017/7/9 4:58,5257,347,527
2017/7/9 5:58,5618,272,223
2017/7/9 6:58,5875,186,149
2017/7/9 7:58,6084,87,133
2017/7/9 8:58,6289,23,234
2017/7/9 9:58,6187,2,279
2017/7/9 10:58,6074,0,266
2017/7/9 11:58,5994,0,962
2017/7/9 12:58,5979,0,829
2017/7/9 13:58,5868,0,665
2017/7/9 14:58,5950,0,585
2017/7/9 15:58,6114,0,338
2017/7/9 16:58,6045,0,276
2017/7/9 17:58,6089,3,292
2017/7/9 18:58,6094,34,478
2017/7/9 19:58,6096,114,473
2017/7/9 20:58,5717,215,426
2017/7/9 21:58,5536,324,233
2017/7/9 22:58,5238,420,203
2017/7/9 23:58,5143,499,273
2017/7/10 0:58,5035,554,247
2017/7/10 1:58,5265,569,298
2017/7/10 2:58,5702,549,411
2017/7/10 3:58,6665,487,526
2017/7/10 4:58,7666,389,658
2017/7/10 5:58,8164,297,489
2017/7/10 6:58,8327,200,510
2017/7/10 7:58,8502,98,899
2017/7/10 8:58,8638,27,623
2017/7/10 9:58,8452,2,310
2017/7/10 10:58,8384,0,151
2017/7/10 11:58,8326,0,128
2017/7/10 12:58,8292,0,172
2017/7/10 13:58,8099,0,316
2017/7/10 14:58,8068,0,903
2017/7/10 15:58,7928,0,988
2017/7/10 16:58,7639,0,1207
2017/7/10 17:58,7339,2,1491
2017/7/10 18:58,7098,26,1598
2017/7/10 19:58,6848,99,1330
2017/7/10 20:58,6298,174,1031
2017/7/10 21:58,5972,258,799
2017/7/10 22:58,5618,333,811
2017/7/10 23:58,5506,414,984
2017/7/11 0:58,5450,500,1120
2017/7/11 1:58,5560,535,900
2017/7/11 2:58,6099,521,1259
2017/7/11 3:58,6966,476,1187
2017/7/11 4:58,7769,389,867
2017/7/11 5:58,8096,271,515
2017/7/11 6:58,8204,166,337
2017/7/11 7:58,8337,76,224
2017/7/11 8:58,8499,20,272
2017/7/11 9:58,8256,2,312
2017/7/11 10:58,8297,0,196
2017/7/11 11:58,8256,0,276
2017/7/11 12:58,8190,0,333
2017/7/11 13:58,8026,0,167
2017/7/11 14:58,7984,0,131
2017/7/11 15:58,7883,0,190
2017/7/11 16:58,7541,0,144
2017/7/11 17:58,7227,2,77
2017/7/11 18:58,6987,33,79
2017/7/11 19:58,6716,113,39
2017/7/11 20:58,6212,208,11
2017/7/11 21:58,5869,300,14
2017/7/11 22:58,5564,374,26
2017/7/11 23:58,5429,439,86
2017/7/12 0:58,5335,481,182
2017/7/12 1:58,5463,519,234
2017/7/12 2:58,5852,502,248
2017/7/12 3:58,6772,452,274
2017/7/12 4:58,7667,387,180
2017/7/12 5:58,8098,298,306
2017/7/12 6:58,8323,199,121
2017/7/12 7:58,8421,93,168
2017/7/12 8:58,8592,24,371
2017/7/12 9:58,8386,2,739
2017/7/12 10:58,8322,0,824
2017/7/12 11:58,8256,0,1222
2017/7/12 12:58,8214,0,1502
2017/7/12 13:58,8101,0,1800
2017/7/12 14:58,8059,0,2079
2017/7/12 15:58,7958,0,2242
2017/7/12 16:58,7646,0,2045
2017/7/12 17:58,7286,3,2003
2017/7/12 18:58,7034,43,1952
2017/7/12 19:58,6806,143,1871
2017/7/12 20:58,6318,261,2080
2017/7/12 21:58,5994,365,1974
2017/7/12 22:58,5596,473,1982
2017/7/12 23:58,5454,573,2029
2017/7/13 0:58,5283,630,1850
2017/7/13 1:58,5384,647,1670
2017/7/13 2:58,5819,631,1566
2017/7/13 3:58,6722,586,1424
2017/7/13 4:58,7588,500,1277
2017/7/13 5:58,7961,381,1104
2017/7/13 6:58,8082,251,914
2017/7/13 7:58,8190,123,707
2017/7/13 8:58,8280,36,584
2017/7/13 9:58,7960,4,611
2017/7/13 10:58,7867,0,610
2017/7/13 11:58,7786,0,451
2017/7/13 12:58,7745,0,262
2017/7/13 13:58,7622,0,166
2017/7/13 14:58,7604,0,129
2017/7/13 15:58,7542,0,72
2017/7/13 16:58,7256,0,29
2017/7/13 17:58,6984,3,22
2017/7/13 18:58,6859,34,19
2017/7/13 19:58,6638,114,15
2017/7/13 20:58,6085,218,9
2017/7/13 21:58,5733,327,17
2017/7/13 22:58,5402,409,26
2017/7/13 23:58,5279,484,27
2017/7/14 0:58,5149,535,35
2017/7/14 1:58,5262,542,57
2017/7/14 2:58,5673,540,60
2017/7/14 3:58,6577,491,68
2017/7/14 4:58,7466,407,68
2017/7/14 5:58,7897,297,52
2017/7/14 6:58,8055,191,52
2017/7/14 7:58,8280,93,110
2017/7/14 8:58,8354,28,118
2017/7/14 9:58,8034,3,155
2017/7/14 10:58,7830,0,312
2017/7/14 11:58,7672,0,617
2017/7/14 12:58,7605,0,880
2017/7/14 13:58,7508,0,1590
2017/7/14 14:58,7502,0,1738
2017/7/14 15:58,7349,0,1498
2017/7/14 16:58,6989,0,1174
2017/7/14 17:58,6700,3,875
2017/7/14 18:58,6480,32,874
2017/7/14 19:58,6277,102,988
2017/7/14 20:58,5831,181,1154
2017/7/14 21:58,5589,244,1043
2017/7/14 22:58,5308,302,1055
2017/7/14 23:58,5131,339,1201
2017/7/15 0:58,4917,415,1180
2017/7/15 1:58,4903,467,1015
2017/7/15 2:58,4990,474,1138
2017/7/15 3:58,5335,454,1241
2017/7/15 4:58,5920,388,1305
2017/7/15 5:58,6398,292,1471
2017/7/15 6:58,6677,203,1077
2017/7/15 7:58,6855,108,737
2017/7/15 8:58,6970,33,992
2017/7/15 9:58,6705,3,1340
2017/7/15 10:58,6469,0,1356
2017/7/15 11:58,6254,0,1371
2017/7/15 12:58,6139,0,1328
2017/7/15 13:58,6019,0,1327
2017/7/15 14:58,6108,0,1359
2017/7/15 15:58,6036,0,1428
2017/7/15 16:58,5808,0,1306
2017/7/15 17:58,5758,3,1034
2017/7/15 18:58,5693,41,872
2017/7/15 19:58,5619,138,575
2017/7/15 20:58,5191,265,421
2017/7/15 21:58,4961,392,345
2017/7/15 22:58,4638,465,356
2017/7/15 23:58,4552,509,420
2017/7/16 0:58,4404,535,500
2017/7/16 1:58,4344,527,526
2017/7/16 2:58,4356,495,474
2017/7/16 3:58,4485,428,405
2017/7/16 4:58,4967,366,393
2017/7/16 5:58,5234,297,340
2017/7/16 6:58,5493,206,281
2017/7/16 7:58,5766,104,232
2017/7/16 8:58,5922,31,211
2017/7/16 9:58,5750,3,238
2017/7/16 10:58,5561,0,208
2017/7/16 11:58,5407,0,125
2017/7/16 12:58,5345,0,96
2017/7/16 13:58,5363,0,51
2017/7/16 14:58,5528,0,37
2017/7/16 15:58,5702,0,36
2017/7/16 16:58,5653,0,53
2017/7/16 17:58,5698,3,85
2017/7/16 18:58,5781,39,99
2017/7/16 19:58,5826,138,67
2017/7/16 20:58,5382,258,27
2017/7/16 21:58,5151,375,17
2017/7/16 22:58,4899,472,15
2017/7/16 23:58,4833,540,19
2017/7/17 0:58,4710,585,32
2017/7/17 1:58,4919,595,36
2017/7/17 2:58,5385,562,41
2017/7/17 3:58,6402,508,24
2017/7/17 4:58,7236,433,19
2017/7/17 5:58,7605,333,14
2017/7/17 6:58,7725,221,8
2017/7/17 7:58,7889,106,9
2017/7/17 8:58,7974,28,14
2017/7/17 9:58,7802,2,15
2017/7/17 10:58,7766,0,51
2017/7/17 11:58,7659,0,99
2017/7/17 12:58,7612,0,132
2017/7/17 13:58,7536,0,105
2017/7/17 14:58,7510,0,92
2017/7/17 15:58,7502,0,117
2017/7/17 16:58,7264,0,50
2017/7/17 17:58,7016,2,34
2017/7/17 18:58,6882,37,45
2017/7/17 19:58,6616,133,39
2017/7/17 20:58,6093,260,31
2017/7/17 21:58,5737,397,53
2017/7/17 22:58,5393,513,79
2017/7/17 23:58,5290,597,157
2017/7/18 0:58,5134,643,242
2017/7/18 1:58,5249,641,287
2017/7/18 2:58,5660,608,307
2017/7/18 3:58,6534,552,334
2017/7/18 4:58,7393,464,385
2017/7/18 5:58,7826,347,426
2017/7/18 6:58,7943,227,486
2017/7/18 7:58,8102,105,508
2017/7/18 8:58,8246,26,624
2017/7/18 9:58,8055,1,979
2017/7/18 10:58,8037,0,1207
2017/7/18 11:58,7980,0,1194
2017/7/18 12:58,7880,0,1209
2017/7/18 13:58,7782,0,1181
2017/7/18 14:58,7808,0,1071
2017/7/18 15:58,7791,0,922
2017/7/18 16:58,7414,0,820
2017/7/18 17:58,7192,1,793
2017/7/18 18:58,7043,27,795
2017/7/18 19:58,6792,105,588
2017/7/18 20:58,6234,207,457
2017/7/18 21:58,5859,311,531
2017/7/18 22:58,5498,392,724
2017/7/18 23:58,5381,456,811
2017/7/19 0:58,5227,507,787
2017/7/19 1:58,5386,529,690
2017/7/19 2:58,5825,527,541
2017/7/19 3:58,6681,490,423
2017/7/19 4:58,7566,406,370
2017/7/19 5:58,7971,301,755
2017/7/19 6:58,8112,205,254
2017/7/19 7:58,8285,99,82
2017/7/19 8:58,8421,25,43
2017/7/19 9:58,8218,1,81
2017/7/19 10:58,8209,0,55
2017/7/19 11:58,8132,0,48
2017/7/19 12:58,8083,0,34
2017/7/19 13:58,7942,0,36
2017/7/19 14:58,7916,0,33
2017/7/19 15:58,7775,0,49
2017/7/19 16:58,7413,0,45
2017/7/19 17:58,7063,2,57
2017/7/19 18:58,6882,35,63
2017/7/19 19:58,6599,128,115
2017/7/19 20:58,6109,249,54
2017/7/19 21:58,5764,379,29
2017/7/19 22:58,5437,490,31
2017/7/19 23:58,5324,571,36
2017/7/20 0:58,5174,606,32
2017/7/20 1:58,5301,599,34
2017/7/20 2:58,5723,559,33
2017/7/20 3:58,6616,497,21
2017/7/20 4:58,7478,410,48
2017/7/20 5:58,7848,297,70
2017/7/20 6:58,8093,185,86
2017/7/20 7:58,8257,78,121
2017/7/20 8:58,8451,18,237
2017/7/20 9:58,8251,1,758
2017/7/20 10:58,8232,0,1919
2017/7/20 11:58,8185,0,2153
2017/7/20 12:58,8141,0,1831
2017/7/20 13:58,8074,0,1382
2017/7/20 14:58,8051,0,1535
2017/7/20 15:58,7949,0,1497
2017/7/20 16:58,7583,0,1125
2017/7/20 17:58,7260,1,780
2017/7/20 18:58,7015,26,594
2017/7/20 19:58,6799,97,430
2017/7/20 20:58,6291,196,328
2017/7/20 21:58,5881,314,324
2017/7/20 22:58,5476,423,293
2017/7/20 23:58,5330,514,226
2017/7/21 0:58,5185,560,174
2017/7/21 1:58,5308,565,155
2017/7/21 2:58,5729,567,107
2017/7/21 3:58,6649,523,67
2017/7/21 4:58,7509,444,56
2017/7/21 5:58,7893,339,48
2017/7/21 6:58,8045,218,42
2017/7/21 7:58,8117,96,63
2017/7/21 8:58,8178,23,112
2017/7/21 9:58,7889,1,163
2017/7/21 10:58,7720,0,245
2017/7/21 11:58,7598,0,312
2017/7/21 12:58,7505,0,302
2017/7/21 13:58,7484,0,412
2017/7/21 14:58,7579,0,433
2017/7/21 15:58,7542,0,397
2017/7/21 16:58,7212,0,451
2017/7/21 17:58,6919,1,506
2017/7/21 18:58,6704,26,467
2017/7/21 19:58,6444,100,305
2017/7/21 20:58,5972,193,311
2017/7/21 21:58,5632,292,228
2017/7/21 22:58,5281,379,234
2017/7/21 23:58,5130,454,233
2017/7/22 0:58,4957,501,164
2017/7/22 1:58,4933,511,134
2017/7/22 2:58,5041,492,138
2017/7/22 3:58,5366,452,209
2017/7/22 4:58,5951,396,338
2017/7/22 5:58,6390,311,315
2017/7/22 6:58,6664,206,264
2017/7/22 7:58,6773,94,134
2017/7/22 8:58,6882,23,90
2017/7/22 9:58,6651,1,63
2017/7/22 10:58,6482,0,42
2017/7/22 11:58,6358,0,50
2017/7/22 12:58,6291,0,101
2017/7/22 13:58,6267,0,151
2017/7/22 14:58,6378,0,132
2017/7/22 15:58,6311,0,60
2017/7/22 16:58,6081,0,171
2017/7/22 17:58,5986,1,65
2017/7/22 18:58,5972,22,35
2017/7/22 19:58,5857,83,52
2017/7/22 20:58,5417,166,115
2017/7/22 21:58,5155,263,433
2017/7/22 22:58,4876,348,680
2017/7/22 23:58,4728,414,539
2017/7/23 0:58,4481,446,768
2017/7/23 1:58,4412,472,978
2017/7/23 2:58,4463,471,852
2017/7/23 3:58,4614,422,570
2017/7/23 4:58,5045,348,389
2017/7/23 5:58,5392,244,262
2017/7/23 6:58,5672,150,150
2017/7/23 7:58,5918,70,124
2017/7/23 8:58,6095,17,178
2017/7/23 9:58,5942,0,197
2017/7/23 10:58,5790,0,159
2017/7/23 11:58,5687,0,68
2017/7/23 12:58,5594,0,45
2017/7/23 13:58,5555,0,75
2017/7/23 14:58,5804,0,159
2017/7/23 15:58,6009,0,217
2017/7/23 16:58,5923,0,270
2017/7/23 17:58,5924,1,277
2017/7/23 18:58,5931,25,242
2017/7/23 19:58,5890,84,215
2017/7/23 20:58,5469,149,183
2017/7/23 21:58,5187,222,147
2017/7/23 22:58,4928,278,101
2017/7/23 23:58,4846,325,85
2017/7/24 0:58,4756,330,207
2017/7/24 1:58,4876,334,206
2017/7/24 2:58,5473,322,174
2017/7/24 3:58,6461,283,99
2017/7/24 4:58,7396,245,167
2017/7/24 5:58,7889,178,556
2017/7/24 6:58,8092,115,1263
2017/7/24 7:58,8290,52,1203
2017/7/24 8:58,8550,13,1310
2017/7/24 9:58,8278,0,1798
2017/7/24 10:58,8172,0,2130
2017/7/24 11:58,8008,0,2234
2017/7/24 12:58,7930,0,2349
2017/7/24 13:58,7914,0,2285
2017/7/24 14:58,7989,0,2139
2017/7/24 15:58,7751,0,2047
2017/7/24 16:58,7311,0,1910
2017/7/24 17:58,6972,1,1834
2017/7/24 18:58,6669,29,1959
2017/7/24 19:58,6344,115,1908
2017/7/24 20:58,5854,219,2120
2017/7/24 21:58,5501,327,2226
2017/7/24 22:58,5208,427,2133
2017/7/24 23:58,5074,510,1987
2017/7/25 0:58,5007,566,1839
2017/7/25 1:58,5038,553,1705
2017/7/25 2:58,5502,530,1742
2017/7/25 3:58,6322,476,1729
2017/7/25 4:58,7162,390,1625
2017/7/25 5:58,7518,299,1489
2017/7/25 6:58,7694,189,1681
2017/7/25 7:58,7818,88,1839
2017/7/25 8:58,7986,25,1762
2017/7/25 9:58,7739,1,1444
2017/7/25 10:58,7672,0,1369
2017/7/25 11:58,7571,0,1527
2017/7/25 12:58,7473,0,1542
2017/7/25 13:58,7407,0,1381
2017/7/25 14:58,7362,0,1149
2017/7/25 15:58,7343,0,844
2017/7/25 16:58,7031,0,657
2017/7/25 17:58,6820,1,511
2017/7/25 18:58,6596,20,473
2017/7/25 19:58,6293,83,454
2017/7/25 20:58,5775,161,511
2017/7/25 21:58,5446,244,688
2017/7/25 22:58,5148,302,482
2017/7/25 23:58,5016,343,370
2017/7/26 0:58,4878,361,439
2017/7/26 1:58,4973,365,579
2017/7/26 2:58,5464,351,956
2017/7/26 3:58,6307,318,1197
2017/7/26 4:58,7186,264,1454
2017/7/26 5:58,7656,190,1549
2017/7/26 6:58,7906,132,1342
2017/7/26 7:58,8081,68,1057
2017/7/26 8:58,8231,18,963
2017/7/26 9:58,7968,1,824
2017/7/26 10:58,7929,0,911
2017/7/26 11:58,7764,0,1237
2017/7/26 12:58,7679,0,1458
2017/7/26 13:58,7539,0,1418
2017/7/26 14:58,7511,0,1381
2017/7/26 15:58,7396,0,1406
2017/7/26 16:58,7029,0,1544
2017/7/26 17:58,6819,1,1525
2017/7/26 18:58,6587,22,1515
2017/7/26 19:58,6327,90,1341
2017/7/26 20:58,5831,178,1284
2017/7/26 21:58,5566,274,1318
2017/7/26 22:58,5258,360,1230
2017/7/26 23:58,5145,419,1293
2017/7/27 0:58,5022,454,1247
2017/7/27 1:58,5142,441,1066
2017/7/27 2:58,5594,417,650
2017/7/27 3:58,6431,375,436
2017/7/27 4:58,7248,320,262
2017/7/27 5:58,7674,249,226
2017/7/27 6:58,7780,163,173
2017/7/27 7:58,7912,76,116
2017/7/27 8:58,8097,19,154
2017/7/27 9:58,7887,0,320
2017/7/27 10:58,7766,0,552
2017/7/27 11:58,7607,0,669
2017/7/27 12:58,7548,0,498
2017/7/27 13:58,7482,0,360
2017/7/27 14:58,7476,0,331
2017/7/27 15:58,7393,0,329
2017/7/27 16:58,7054,0,292
2017/7/27 17:58,6841,1,249
2017/7/27 18:58,6610,23,197
2017/7/27 19:58,6340,95,243
2017/7/27 20:58,5810,198,282
2017/7/27 21:58,5488,321,463
2017/7/27 22:58,5200,425,670
2017/7/27 23:58,5085,499,760
2017/7/28 0:58,4950,536,1278
2017/7/28 1:58,5051,529,1712
2017/7/28 2:58,5530,489,1910
2017/7/28 3:58,6320,439,1861
2017/7/28 4:58,7152,371,2055
2017/7/28 5:58,7550,268,2068
2017/7/28 6:58,7720,177,1896
2017/7/28 7:58,7858,86,1781
2017/7/28 8:58,8011,21,1691
2017/7/28 9:58,7832,1,1593
2017/7/28 10:58,7690,0,1538
2017/7/28 11:58,7532,0,1473
2017/7/28 12:58,7422,0,1294
2017/7/28 13:58,7343,0,1066
2017/7/28 14:58,7276,0,857
2017/7/28 15:58,7128,0,683
2017/7/28 16:58,6754,0,526
2017/7/28 17:58,6530,1,329
2017/7/28 18:58,6330,24,219
2017/7/28 19:58,6175,104,111
2017/7/28 20:58,5715,221,39
2017/7/28 21:58,5379,358,23
2017/7/28 22:58,5027,487,10
2017/7/28 23:58,4893,591,14
2017/7/29 0:58,4689,646,26
2017/7/29 1:58,4678,650,50
2017/7/29 2:58,4825,625,52
2017/7/29 3:58,5171,558,61
2017/7/29 4:58,5739,449,59
2017/7/29 5:58,6118,321,61
2017/7/29 6:58,6407,199,71
2017/7/29 7:58,6504,84,100
2017/7/29 8:58,6536,18,186
2017/7/29 9:58,6358,1,323
2017/7/29 10:58,6212,0,437
2017/7/29 11:58,6121,0,567
2017/7/29 12:58,6080,0,592
2017/7/29 13:58,6071,0,563
2017/7/29 14:58,6149,0,507
2017/7/29 15:58,6053,0,600
2017/7/29 16:58,5819,0,728
2017/7/29 17:58,5758,0,694
2017/7/29 18:58,5725,22,686
2017/7/29 19:58,5627,97,612
2017/7/29 20:58,5196,200,623
2017/7/29 21:58,4992,312,733
2017/7/29 22:58,4641,417,1055
2017/7/29 23:58,4522,504,1179
2017/7/30 0:58,4364,557,1142
2017/7/30 1:58,4316,573,1101
2017/7/30 2:58,4348,554,993
2017/7/30 3:58,4490,500,691
2017/7/30 4:58,4921,416,580
2017/7/30 5:58,5231,307,567
2017/7/30 6:58,5482,192,626
2017/7/30 7:58,5745,81,659
2017/7/30 8:58,6002,17,677
2017/7/30 9:58,5814,0,427
2017/7/30 10:58,5686,0,250
2017/7/30 11:58,5533,0,191
2017/7/30 12:58,5506,0,87
2017/7/30 13:58,5644,0,105
2017/7/30 14:58,5854,0,160
2017/7/30 15:58,5925,0,142
2017/7/30 16:58,5817,0,112
2017/7/30 17:58,5864,0,98
2017/7/30 18:58,5829,23,162
2017/7/30 19:58,5704,108,102
2017/7/30 20:58,5253,229,56
2017/7/30 21:58,4998,361,28
2017/7/30 22:58,4813,482,11
2017/7/30 23:58,4716,558,23
2017/7/31 0:58,4602,603,53
2017/7/31 1:58,4758,625,65
2017/7/31 2:58,5243,602,68
2017/7/31 3:58,6099,539,66
2017/7/31 4:58,6980,446,71
2017/7/31 5:58,7449,330,92
2017/7/31 6:58,7602,203,142
2017/7/31 7:58,7746,81,192
2017/7/31 8:58,7926,16,297
2017/7/31 9:58,7770,0,553
2017/7/31 10:58,7747,0,824
2017/7/31 11:58,7623,0,940
2017/7/31 12:58,7573,0,834
2017/7/31 13:58,7524,0,934
2017/7/31 14:58,7543,0,1090
2017/7/31 15:58,7488,0,1028
2017/7/31 16:58,7157,0,1035
2017/7/31 17:58,6884,0,1033
2017/7/31 18:58,6751,27,1048
2017/7/31 19:58,6446,125,915
2017/7/31 20:58,5902,270,761
2017/7/31 21:58,5513,426,1022
2017/7/31 22:58,5195,562,1318
2017/7/31 23:58,5100,658,1516
2017/8/1 0:58,4923,706,1619
2017/8/1 1:58,5034,713,1680
2017/8/1 2:58,5540,685,1690
2017/8/1 3:58,6412,620,1625
2017/8/1 4:58,7255,516,1682
2017/8/1 5:58,7655,379,1555
2017/8/1 6:58,7856,229,1405
2017/8/1 7:58,8055,87,1405
2017/8/1 8:58,8153,16,1535
2017/8/1 9:58,7973,0,1569
2017/8/1 10:58,7881,0,1749
2017/8/1 11:58,7795,0,1687
2017/8/1 12:58,7718,0,1561
2017/8/1 13:58,7603,0,1366
2017/8/1 14:58,7614,0,873
2017/8/1 15:58,7572,0,443
2017/8/1 16:58,7317,0,388
2017/8/1 17:58,7124,0,525
2017/8/1 18:58,6911,25,965
2017/8/1 19:58,6656,101,874
2017/8/1 20:58,6071,221,1314
2017/8/1 21:58,5714,351,1582
2017/8/1 22:58,5371,461,1401
2017/8/1 23:58,5256,525,783
2017/8/2 0:58,5075,563,302
2017/8/2 1:58,5186,614,165
2017/8/2 2:58,5679,621,148
2017/8/2 3:58,6582,569,102
2017/8/2 4:58,7452,482,66
2017/8/2 5:58,7880,359,38
2017/8/2 6:58,8015,212,57
2017/8/2 7:58,8126,82,90
2017/8/2 8:58,8213,17,185
2017/8/2 9:58,7982,0,283
2017/8/2 10:58,7938,0,174
2017/8/2 11:58,7861,0,115
2017/8/2 12:58,7848,0,106
2017/8/2 13:58,7762,0,102
2017/8/2 14:58,7767,0,106
2017/8/2 15:58,7707,0,80
2017/8/2 16:58,7374,0,61
2017/8/2 17:58,7178,0,60
2017/8/2 18:58,6959,23,38
2017/8/2 19:58,6616,109,27
2017/8/2 20:58,6045,237,15
2017/8/2 21:58,5760,379,12
2017/8/2 22:58,5416,509,31
2017/8/2 23:58,5265,597,85
2017/8/3 0:58,5071,661,192
2017/8/3 1:58,5194,682,331
2017/8/3 2:58,5627,651,449
2017/8/3 3:58,6538,571,514
2017/8/3 4:58,7318,453,509
2017/8/3 5:58,7724,325,433
2017/8/3 6:58,7918,190,577
2017/8/3 7:58,8040,67,621
2017/8/3 8:58,8152,11,786
2017/8/3 9:58,7951,0,722
2017/8/3 10:58,7920,0,275
2017/8/3 11:58,8012,0,154
2017/8/3 12:58,8006,0,83
2017/8/3 13:58,7937,0,43
2017/8/3 14:58,7856,0,25
2017/8/3 15:58,7702,0,20
2017/8/3 16:58,7306,0,12
2017/8/3 17:58,7110,0,16
2017/8/3 18:58,6902,18,25
2017/8/3 19:58,6572,96,43
2017/8/3 20:58,6027,214,44
2017/8/3 21:58,5742,348,47
2017/8/3 22:58,5429,464,49
2017/8/3 23:58,5253,553,118
2017/8/4 0:58,5103,600,153
2017/8/4 1:58,5186,617,187
2017/8/4 2:58,5684,599,229
2017/8/4 3:58,6583,533,293
2017/8/4 4:58,7425,428,234
2017/8/4 5:58,7901,307,112
2017/8/4 6:58,8079,189,108
2017/8/4 7:58,8165,74,160
